,source,created_at_local,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,city,fare,pick_up_distance,state
7016,IOS,2013-12-21 18:44:52.000000,14.53825,121.01631,14.532079999999999,120.98166,Metro Manila,194.375,1.82414,COMPLETED
7017,IOS,2013-11-27 12:43:56.000000,14.57359,121.04853,14.521220000000001,121.01163000000001,Metro Manila,290.625,0.47068000000000004,COMPLETED
7018,ADR,2013-12-06 23:54:47.000000,14.551881,121.020606,14.618331,121.00147,Metro Manila,251.25,1.2810700000000002,COMPLETED
7019,ADR,2013-12-25 20:25:30.000000,14.621842000000001,121.052846,14.615891,120.995958,Metro Manila,229.375,0.979512,COMPLETED
7020,ADR,2013-11-28 02:32:12.000000,14.558329999999998,121.057373,14.554958,121.06681299999998,Metro Manila,185.625,0.303282,COMPLETED
7021,ADR,2013-12-20 22:53:53.000000,14.579429999999999,121.05280800000001,14.609901,121.080899,Metro Manila,207.5,0.477559,COMPLETED
7022,IOS,2013-12-04 10:48:29.000000,14.62253,121.05808999999999,14.61019,121.07985,Metro Manila,198.75,1.21872,COMPLETED
7023,ADR,2013-12-15 20:57:50.000000,14.622288000000001,121.02326599999999,14.659051999999999,121.039244,Metro Manila,268.75,2.95318,CANCELLED
7024,ADR,2013-12-23 23:29:10.000000,14.672985999999998,121.085102,14.483201999999999,121.039244,Metro Manila,579.375,0.476447,COMPLETED
7025,IOS,2013-12-13 06:27:40.000000,14.55304,121.02738000000001,14.581489999999999,121.066,Metro Manila,242.5,0.366433,COMPLETED
7026,ADR,2013-12-29 21:34:44.000000,14.652870000000002,121.03345900000001,14.657559,121.11948400000001,Metro Manila,343.125,0.178727,COMPLETED
7027,ADR,2013-12-13 16:09:55.000000,14.551788,121.021914,14.588197000000001,121.061971,Metro Manila,251.25,0.639206,COMPLETED
7028,ADR,2013-12-23 13:30:13.000000,14.577570999999999,120.985786,14.53648,121.003622,Metro Manila,211.875,0.47634099999999996,COMPLETED
7029,ADR,2013-12-15 02:15:06.000000,14.523041000000001,120.981338,14.558610999999999,120.988183,Metro Manila,220.625,2.11044,COMPLETED
7030,ADR,2013-12-19 21:34:53.000000,14.552499,121.02336000000001,14.589897,121.022263,Metro Manila,198.75,0.21375999999999998,COMPLETED
7031,ADR,2013-12-27 18:37:18.000000,14.629919000000001,121.003193,14.656064,121.02998000000001,Metro Manila,251.25,1.8877700000000002,COMPLETED
7032,IOS,2013-12-20 12:05:05.000000,14.642489999999999,121.07433,14.630939999999999,121.07278000000001,Metro Manila,159.375,0.631815,COMPLETED
7033,ADR,2013-12-17 04:19:15.000000,14.569663,121.038422,14.535898999999999,120.98208899999999,Metro Manila,268.75,1.14943,COMPLETED
7034,IOS,2013-12-06 23:40:57.000000,14.5915,121.05851000000001,14.5761,121.03046,Metro Manila,190.0,2.5920099999999997,COMPLETED
7035,IOS,2013-12-29 11:11:48.000000,14.56671,121.02363999999999,14.49054,121.01623000000001,Metro Manila,316.875,0.6123890000000001,COMPLETED
7036,IOS,2013-11-28 09:19:50.000000,14.67883,121.05649,14.626470000000001,121.08435,Metro Manila,299.375,3.69527,COMPLETED
7037,ADR,2013-12-18 19:31:16.000000,14.654016,121.03443700000001,14.642539000000001,121.034095,Metro Manila,159.375,0.542078,COMPLETED
7038,IOS,2013-11-30 05:16:42.000000,14.5238,120.98123999999999,14.564079999999999,120.99843,Metro Manila,238.125,1.52998,COMPLETED
7039,ADR,2013-12-31 16:06:59.000000,14.570707,121.033267,14.625395000000001,121.12425400000001,Metro Manila,391.25,0.616105,COMPLETED
7040,IOS,2013-12-08 17:53:35.000000,14.550270000000001,121.05281000000001,14.51269,121.06296,Metro Manila,233.75,1.90713,COMPLETED
7041,IOS,2013-12-20 10:18:21.000000,14.621089999999999,121.01948999999999,14.652870000000002,121.03346,Metro Manila,194.375,1.7175799999999999,COMPLETED
7042,ADR,2013-12-29 09:33:14.000000,14.636663,121.05071000000001,14.656327,121.03023200000001,Metro Manila,216.25,0.42918100000000003,COMPLETED
7043,ADR,2013-12-23 23:59:35.000000,14.711336,121.048524,14.521106,121.011702,Metro Manila,452.5,3.5683599999999998,COMPLETED
7044,ADR,2013-12-25 16:33:08.000000,14.607469,121.004852,14.533089000000002,120.97942900000001,Metro Manila,316.875,0.597394,COMPLETED
7045,ADR,2013-12-20 00:11:24.000000,14.536782,120.993719,14.610191,121.079853,Metro Manila,360.625,2.12338,COMPLETED
7046,IOS,2013-12-19 02:50:07.000000,14.55511,121.01477,14.6439,120.98428999999999,Metro Manila,325.625,0.296269,COMPLETED
7047,ADR,2013-11-28 09:03:18.000000,14.565432999999999,121.02818,14.560039000000002,121.017867,Metro Manila,168.125,0.497883,COMPLETED
7048,ADR,2013-11-29 07:42:06.000000,14.602078,121.093822,14.571735,121.05278100000001,Metro Manila,273.125,0.9852850000000001,CANCELLED
7049,IOS,2013-12-30 04:20:56.000000,14.62173,121.07768,14.61597,121.05071000000001,Metro Manila,211.875,0.638738,COMPLETED
7050,ADR,2013-11-12 06:32:04.000000,14.624628,121.062175,14.559892999999999,121.01831499999999,Metro Manila,321.25,0.837699,COMPLETED
7051,IOS,2013-12-15 20:01:41.000000,14.55105,121.02633,14.54556,121.04543000000001,Metro Manila,181.25,0.0735605,COMPLETED
7052,ADR,2013-12-07 08:09:23.000000,14.498553,121.014591,14.534862,121.048686,Metro Manila,251.25,1.77122,COMPLETED
7053,ADR,2013-12-15 21:33:00.000000,14.551975,121.02526200000001,14.562847,121.025927,Metro Manila,159.375,0.175223,COMPLETED
7054,IOS,2013-11-15 19:19:22.000000,14.612179999999999,121.01487,14.6202,121.05174,Metro Manila,198.75,1.55859,COMPLETED
7055,ADR,2013-11-25 19:11:44.000000,14.563938,121.02637800000001,14.617749,121.00169299999999,Metro Manila,295.0,0.713773,CANCELLED
7056,IOS,2013-12-31 18:02:22.000000,14.605670000000002,121.10388,14.584829999999998,121.06045,Metro Manila,216.25,0.223214,COMPLETED
7057,IOS,2013-12-18 21:11:08.000000,14.55056,121.05561999999999,14.51482,121.05218,Metro Manila,198.75,1.12478,COMPLETED
7058,IOS,2013-12-24 18:42:59.000000,14.564729999999999,121.03629,14.56928,121.01631,Metro Manila,181.25,0.421229,CANCELLED
7059,ADR,2013-12-14 19:21:10.000000,14.445870000000001,121.02191599999999,14.518585,121.019779,Metro Manila,255.625,2.4851799999999997,CANCELLED
7060,IOS,2013-11-28 16:26:17.000000,14.55274,121.01736000000001,14.667620000000001,121.03391,Metro Manila,325.625,1.8971,COMPLETED
7061,ADR,2013-12-05 20:46:59.000000,14.561612,121.011164,14.601347,121.048344,Metro Manila,225.0,1.45992,COMPLETED
7062,IOS,2013-12-25 18:21:00.000000,14.57705,121.05978,14.601329999999999,120.98873999999999,Metro Manila,273.125,0.479235,COMPLETED
7063,IOS,2013-12-11 06:12:35.000000,14.652079999999998,121.01631,14.56891,120.98305,Metro Manila,325.625,0.791088,COMPLETED
7064,IOS,2013-12-11 22:29:59.000000,14.488779999999998,121.04109,14.575070000000002,121.04408000000001,Metro Manila,281.875,0.258331,COMPLETED
7065,IOS,2013-12-24 16:20:34.000000,14.4762,121.01631,14.403429999999998,121.01966000000002,Metro Manila,312.5,2.99749,COMPLETED
7066,IOS,2013-11-28 15:54:57.000000,14.5847,121.16891000000001,14.556,121.08254,Metro Manila,281.875,1.7923900000000001,COMPLETED
7067,ADR,2013-12-19 09:45:23.000000,14.578558,121.04669799999999,14.555973000000002,121.02103500000001,Metro Manila,194.375,0.727905,COMPLETED
7068,IOS,2013-12-22 00:02:53.000000,14.61576,121.05678999999999,14.55308,121.02184,Metro Manila,286.25,0.793759,CANCELLED
7069,IOS,2013-12-25 16:30:50.000000,14.6222,120.9933,14.604470000000001,120.99248999999999,Metro Manila,176.875,0.899496,COMPLETED
7070,IOS,2013-12-13 17:23:13.000000,14.59985,120.99221000000001,14.65223,120.94978,Metro Manila,246.875,0.23120300000000002,COMPLETED
7071,ADR,2013-12-10 15:15:13.000000,14.549744,121.02679099999999,14.691803,121.027776,Metro Manila,426.25,1.39357,COMPLETED
7072,ADR,2013-12-14 23:11:10.000000,14.584206,121.057599,14.525069,121.149901,Metro Manila,312.5,1.5116399999999999,COMPLETED
7073,IOS,2013-12-28 12:38:17.000000,14.57051,121.09521000000001,14.8289,120.28206000000002,Metro Manila,2128.125,1.9052099999999998,CANCELLED
7074,ADR,2013-12-13 13:26:53.000000,14.628001999999999,121.039244,14.558954,121.00667299999999,Metro Manila,264.375,0.9779459999999999,COMPLETED
7075,ADR,2013-12-20 23:10:33.000000,14.585847,121.062577,14.572906,121.062175,Metro Manila,159.375,0.272989,CANCELLED
7076,ADR,2013-12-13 02:54:37.000000,14.609373999999999,121.07882,14.669604999999999,121.108419,Metro Manila,277.5,1.4309100000000001,COMPLETED
7077,ADR,2013-12-22 18:34:57.000000,14.55427,121.10504499999999,14.50384,121.053394,Metro Manila,255.625,4.61491,COMPLETED
7078,IOS,2013-12-19 13:24:12.000000,14.586620000000002,121.04977,14.53434,121.05131999999999,Metro Manila,225.0,0.926659,COMPLETED
7079,IOS,2013-12-10 23:32:33.000000,14.58584,121.05928999999999,14.5904,120.98385,Metro Manila,295.0,0.145397,CANCELLED
7080,ADR,2013-12-20 04:08:12.000000,14.579006,120.987652,14.97086,120.94641100000001,Metro Manila,946.875,1.0252700000000001,CANCELLED
7081,IOS,2013-12-21 17:21:09.000000,14.60934,120.98713000000001,14.583860000000001,121.05712,Metro Manila,286.25,0.395802,COMPLETED
7082,IOS,2013-12-27 03:41:17.000000,14.416929999999999,121.04072,14.55933,121.02925,Metro Manila,417.5,0.5597770000000001,COMPLETED
7083,ADR,2013-12-23 07:05:57.000000,14.49801,121.049526,14.370216000000001,121.049145,Metro Manila,386.875,0.023253,COMPLETED
7087,ADR,2013-09-22 18:02:58.000000,14.608259,121.09871299999999,14.610420999999999,121.080037,Metro Manila,190.0,0.851492,COMPLETED
7088,IOS,2013-08-29 18:00:10.000000,14.5608,121.01641000000001,14.55485,121.02545,Metro Manila,155.0,1.30273,COMPLETED
7089,IOS,2013-09-28 20:38:40.000000,14.579320000000001,121.05698999999998,14.37255,121.03638000000001,Metro Manila,540.0,0.48222600000000004,COMPLETED
7090,IOS,2013-09-16 09:31:07.000000,14.56284,121.04086000000001,14.58806,121.0586,Metro Manila,229.375,2.09938,CANCELLED
7091,IOS,2013-10-03 18:10:28.000000,14.5832,121.05698999999998,14.618310000000001,121.05102,Metro Manila,225.0,0.852043,COMPLETED
7092,IOS,2013-09-06 21:39:12.000000,14.592039999999999,121.03425,14.558670000000001,121.0225,Metro Manila,198.75,2.4877700000000003,COMPLETED
7093,ADR,2013-09-19 18:05:26.000000,14.561520000000002,121.02711200000002,14.544141,121.057819,Metro Manila,211.875,0.597427,COMPLETED
7094,IOS,2013-10-07 17:29:13.000000,14.57599,121.04879,14.508610000000001,121.01943999999999,Metro Manila,312.5,2.10107,CANCELLED
7095,IOS,2013-09-13 07:07:23.000000,14.554929999999999,121.06506,14.586429999999998,121.06136000000001,Metro Manila,238.125,2.1492299999999998,CANCELLED
7096,IOS,2013-09-20 22:26:20.000000,14.583860000000001,121.05712,14.57099,121.00336000000001,Metro Manila,268.75,3.35733,COMPLETED
7097,IOS,2013-10-11 21:36:27.000000,14.55786,121.0036,14.555639999999999,121.0452,Metro Manila,246.875,0.8086180000000001,COMPLETED
7098,IOS,2013-10-16 09:52:31.000000,14.57245,121.03097,14.60086,120.98966000000001,Metro Manila,268.75,2.06028,COMPLETED
7099,IOS,2013-09-22 14:51:03.000000,14.60335,120.99349,14.6535,121.03348999999999,Metro Manila,316.875,2.60695,COMPLETED
7100,ADR,2013-09-04 07:08:07.000000,14.651613000000001,120.977893,14.634787,121.026476,Metro Manila,251.25,1.2559799999999999,COMPLETED
7101,IOS,2013-10-11 23:03:52.000000,14.586120000000001,121.0601,14.586620000000002,120.99223,Metro Manila,286.25,0.257635,COMPLETED
7102,IOS,2013-09-22 10:15:05.000000,14.57867,121.06159,14.58116,121.05505,Metro Manila,172.5,0.652284,COMPLETED
7103,ADR,2013-09-24 09:41:04.000000,14.572099,121.071074,14.561491,121.027919,Metro Manila,207.5,1.37523,COMPLETED
7104,IOS,2013-09-19 12:09:04.000000,14.575520000000001,121.04338,14.583879999999999,121.05693000000001,Metro Manila,190.0,0.9339770000000001,COMPLETED
7105,IOS,2013-09-25 07:14:34.000000,14.56405,121.03047,14.535060000000001,120.98213,Metro Manila,229.375,0.21102800000000002,COMPLETED
7106,IOS,2013-09-27 20:25:36.000000,14.549729999999998,121.05283,14.58549,121.06133999999999,Metro Manila,255.625,1.4386700000000001,COMPLETED
7107,ADR,2013-09-27 17:44:10.000000,14.560562,121.01656000000001,14.558731,121.02528799999999,Metro Manila,155.0,0.817366,COMPLETED
7108,IOS,2013-09-05 23:05:12.000000,14.550529999999998,121.04453000000001,14.664,121.02139,Metro Manila,382.5,1.1213,COMPLETED
7109,IOS,2013-09-23 08:27:34.000000,14.67411,121.01761,14.644129999999999,121.04838000000001,Metro Manila,207.5,1.97573,COMPLETED
7110,IOS,2013-09-15 17:26:11.000000,14.545860000000001,121.05375,14.58104,121.01988999999999,Metro Manila,312.5,0.223005,COMPLETED
7111,IOS,2013-11-08 11:59:57.000000,14.55921,121.0176,14.679229999999999,121.03296999999999,Metro Manila,417.5,0.243561,COMPLETED
7112,IOS,2013-09-27 08:51:19.000000,14.59951,120.98422,14.55921,121.0176,Metro Manila,225.0,0.272613,COMPLETED
7113,ADR,2013-09-20 20:38:40.000000,14.609913,120.989352,14.618177,121.099772,Metro Manila,360.625,2.22837,COMPLETED
7114,IOS,2013-09-23 05:02:03.000000,14.634889999999999,121.07058,14.557920000000001,121.0182,Metro Manila,373.75,2.98915,COMPLETED
7115,IOS,2013-09-30 14:38:58.000000,14.594320000000002,120.99418,14.57494,120.98494,Metro Manila,190.0,2.09986,COMPLETED
7116,IOS,2013-10-04 19:27:17.000000,14.557839999999999,121.02129,14.583879999999999,121.05693000000001,Metro Manila,211.875,0.58135,CANCELLED
7117,ADR,2013-09-02 21:26:40.000000,14.549706,121.02711799999999,14.556354999999998,121.01946299999999,Metro Manila,159.375,1.75345,COMPLETED
7118,IOS,2013-09-28 16:26:32.000000,14.5608,121.01641000000001,14.586620000000002,120.99223,Metro Manila,225.0,1.05279,COMPLETED
7119,IOS,2013-09-08 09:06:30.000000,14.470260000000001,121.01443,14.505720000000002,121.0275,Metro Manila,273.125,1.48527,CANCELLED
7120,IOS,2013-09-29 18:20:14.000000,14.59043,121.02058000000001,14.58288,120.97891000000001,Metro Manila,251.25,1.33113,CANCELLED
7121,IOS,2013-10-23 04:42:18.000000,14.48068,121.03048999999999,14.53149,121.02087,Metro Manila,281.875,0.9501379999999999,COMPLETED
7122,IOS,2013-09-07 18:34:54.000000,14.55219,121.02448999999999,14.55541,121.08008999999998,Metro Manila,268.75,0.936492,COMPLETED
7123,VNU,2013-11-20 15:19:42.000000,14.549732,121.02677,14.554729,121.024445,Metro Manila,150.625,0.260414,COMPLETED
7124,IOS,2013-09-27 22:00:11.000000,14.551479999999998,121.02526999999999,14.54754,121.01393999999999,Metro Manila,181.25,0.21158400000000002,COMPLETED
7125,IOS,2013-09-28 14:06:51.000000,14.665470000000001,121.04946000000001,14.64065,121.03656000000001,Metro Manila,207.5,1.17275,COMPLETED
7126,ADR,2013-09-23 08:41:32.000000,14.663936999999999,121.037576,14.553006,121.05213,Metro Manila,321.25,3.3877300000000004,COMPLETED
7127,VNU,2013-12-05 13:25:02.000000,14.653504000000002,121.03348700000001,14.676041,121.0437,Metro Manila,181.25,0.5660000000000001,COMPLETED
7128,IOS,2013-11-12 07:03:42.000000,14.55754,121.00073,14.58097,121.01023,Metro Manila,198.75,1.28047,COMPLETED
7129,IOS,2013-10-04 21:49:06.000000,14.553579999999998,121.051,14.56579,121.0014,Metro Manila,233.75,0.648795,COMPLETED
7130,IOS,2013-10-09 08:37:25.000000,14.57216,121.02972,14.57956,121.04538000000001,Metro Manila,172.5,1.16303,COMPLETED
7131,IOS,2013-09-23 13:02:46.000000,14.58659,121.04985,14.518579999999998,121.01978000000001,Metro Manila,299.375,0.650705,COMPLETED
7132,IOS,2013-10-03 07:17:01.000000,14.57306,121.02273000000001,14.558079999999999,121.02225,Metro Manila,163.75,1.12981,COMPLETED
7133,IOS,2013-08-30 22:51:47.000000,14.60415,120.98221000000001,14.561589999999999,120.99475,Metro Manila,225.0,0.9113950000000001,COMPLETED
7134,IOS,2013-10-05 10:54:36.000000,14.54955,121.05582,14.48915,121.02058000000001,Metro Manila,330.0,0.077628,CANCELLED
7135,IOS,2013-12-25 17:04:18.000000,14.61483,121.03688999999999,14.630429999999999,121.03447,Metro Manila,168.125,1.0100200000000001,COMPLETED
7136,IOS,2013-09-30 17:37:27.000000,14.5565,121.02219,14.534920000000001,121.05011999999999,Metro Manila,207.5,0.471166,COMPLETED
7137,IOS,2013-10-02 02:27:12.000000,14.64148,121.03503,14.5643,121.03708999999999,Metro Manila,299.375,0.699052,COMPLETED
7138,IOS,2013-09-21 13:38:47.000000,14.55163,121.01575,14.64654,121.05854,Metro Manila,365.0,0.623418,COMPLETED
7139,IOS,2013-09-19 19:49:07.000000,14.558710000000001,121.02271999999999,14.52031,121.01623000000001,Metro Manila,246.875,1.50395,COMPLETED
7140,IOS,2013-08-30 07:57:54.000000,14.57216,121.02972,14.55812,121.01698,Metro Manila,181.25,2.00812,COMPLETED
7141,ADR,2013-08-30 06:58:59.000000,14.5616,121.069,14.556354999999998,121.01946299999999,Metro Manila,251.25,1.83171,COMPLETED
7142,IOS,2013-09-08 12:41:14.000000,14.505720000000002,121.0275,14.6565,121.01702,Metro Manila,452.5,1.59548,COMPLETED
7143,ADR,2013-09-20 08:41:24.000000,14.623907,121.045571,14.532155,120.98386799999999,Metro Manila,369.375,3.4496800000000003,COMPLETED
7144,IOS,2013-09-11 20:07:22.000000,14.552470000000001,121.01873,14.56921,121.06016000000001,Metro Manila,242.5,0.28734299999999996,COMPLETED
7145,ADR,2013-09-17 06:51:53.000000,14.528376999999999,121.056898,14.564926000000002,120.993946,Metro Manila,334.375,1.55887,COMPLETED
7146,VNU,2013-12-13 16:35:00.000000,14.545862,121.05375500000001,14.554292000000002,121.12516000000001,Metro Manila,251.25,0.31954099999999996,COMPLETED
7147,ADR,2013-09-20 14:22:55.000000,14.536021,121.018593,14.580747,121.030227,Metro Manila,216.25,2.9948900000000003,COMPLETED
7148,IOS,2013-09-24 08:15:28.000000,14.60735,121.1142,14.607320000000001,121.07915,Metro Manila,194.375,1.6849900000000002,COMPLETED
7149,VNU,2013-12-13 14:27:06.000000,14.552473,121.018728,14.545862,121.05375500000001,Metro Manila,233.75,0.30695700000000004,COMPLETED
7150,ADR,2013-09-27 07:49:59.000000,14.609402,121.02970400000001,14.565261999999999,121.012248,Metro Manila,216.25,1.3986399999999999,COMPLETED
7151,ADR,2013-11-01 00:22:31.000000,14.555015,121.01742800000001,14.537752,121.001379,Metro Manila,216.25,0.36401,COMPLETED
7152,IOS,2013-10-02 17:48:06.000000,14.561520000000002,121.02711000000001,14.54955,121.05608000000001,Metro Manila,220.625,0.277363,COMPLETED
7153,IOS,2013-09-17 07:04:50.000000,14.57216,121.02972,14.56434,120.99645,Metro Manila,216.25,0.808714,COMPLETED
7154,IOS,2013-10-16 08:58:53.000000,14.54309,121.01326999999999,14.55921,121.0176,Metro Manila,211.875,1.1339700000000001,COMPLETED
7155,IOS,2013-09-05 09:37:46.000000,14.56945,121.01616000000001,14.55985,121.01971999999999,Metro Manila,168.125,1.0744,COMPLETED
7156,IOS,2013-10-03 13:39:00.000000,14.58545,120.99385,14.53765,120.99985,Metro Manila,216.25,2.01724,CANCELLED
7157,IOS,2013-10-24 06:38:38.000000,14.557770000000001,121.00858999999998,14.582020000000002,120.98288000000001,Metro Manila,255.625,0.735561,COMPLETED
7158,ADR,2013-10-07 12:27:36.000000,14.564298999999998,121.037094,14.44464,120.952583,Metro Manila,421.875,0.516818,COMPLETED
7159,IOS,2013-09-16 18:07:17.000000,14.6181,120.99088,14.546729999999998,120.99176000000001,Metro Manila,290.625,0.48986999999999997,COMPLETED
7160,IOS,2013-10-16 09:23:59.000000,14.5853,121.001,14.5763,121.039,Metro Manila,246.875,2.28647,COMPLETED
7161,ADR,2013-09-24 06:31:56.000000,14.533622,121.012624,14.498211999999999,121.054677,Metro Manila,246.875,0.07211050000000001,COMPLETED
7162,IOS,2013-10-25 05:39:10.000000,14.65455,120.99688,14.610420000000001,121.08004,Metro Manila,391.25,1.2606899999999999,COMPLETED
7163,ADR,2013-09-13 08:07:37.000000,14.560139999999999,121.022939,14.556878,121.015188,Metro Manila,159.375,0.546802,CANCELLED
7164,ADR,2013-09-23 11:34:13.000000,14.584109,121.09158500000001,14.56996,121.08060800000001,Metro Manila,168.125,2.24145,COMPLETED
7165,IOS,2013-09-16 18:11:18.000000,14.56969,121.07032,14.5619,121.05788000000001,Metro Manila,181.25,0.480365,COMPLETED
7166,IOS,2013-09-24 16:45:48.000000,14.531889999999999,121.02311999999999,14.6075,120.97807,Metro Manila,338.75,2.9504,COMPLETED
7167,IOS,2013-09-17 22:14:19.000000,14.5825,120.985,14.5885,121.11877,Metro Manila,470.0,3.6712300000000004,COMPLETED
7168,IOS,2013-09-01 15:12:09.000000,14.64132,121.04106000000002,14.62548,121.12448,Metro Manila,299.375,0.549103,CANCELLED
7169,IOS,2013-10-02 08:03:20.000000,14.608620000000002,121.07971,14.58769,121.06133999999999,Metro Manila,185.625,0.282763,COMPLETED
