source,created_at_local,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,city,fare,pick_up_distance,state
IOS,2013-10-05 14:28:29.000000,14.564079999999999,121.05583999999999,14.551670000000001,121.01352,Metro Manila,207.5,1.46885,COMPLETED
VNU,2013-12-16 20:27:54.000000,14.549732,121.02677,14.517617999999999,121.05086399999999,Metro Manila,203.125,0.11586600000000001,COMPLETED
VNU,2013-10-18 19:29:55.000000,14.549732,121.02677,14.517617999999999,121.05086399999999,Metro Manila,242.5,0.504973,COMPLETED
VNU,2013-12-14 19:10:49.000000,14.549732,121.02677,14.537751,121.001379,Metro Manila,185.625,0.0707937,COMPLETED
IOS,2013-10-01 20:03:16.000000,14.546579999999999,121.03437,14.5608,121.01641000000001,Metro Manila,176.875,0.837609,COMPLETED
VNU,2013-10-17 19:36:57.000000,14.549732,121.02677,14.537751,121.001379,Metro Manila,185.625,1.14575,CANCELLED
VNU,2013-10-18 20:39:11.000000,14.549732,121.02677,14.517617999999999,121.05086399999999,Metro Manila,242.5,1.42782,COMPLETED
IOS,2013-09-22 11:08:10.000000,14.54224,121.0264,14.557770000000001,121.0086,Metro Manila,203.125,0.514468,COMPLETED
ADR,2013-09-20 20:01:48.000000,14.535058,120.98213200000001,14.519546,121.013797,Metro Manila,225.0,0.253842,CANCELLED
IOS,2013-11-09 19:02:38.000000,14.60169,121.04956999999999,14.57378,121.04718000000001,Metro Manila,203.125,0.515609,COMPLETED
IOS,2013-12-27 16:50:04.000000,14.56006,121.01701000000001,14.589839999999999,121.06055,Metro Manila,260.0,1.09838,COMPLETED
IOS,2013-09-05 08:31:12.000000,14.6196,120.99457,14.52447,121.00108,Metro Manila,351.875,1.8507099999999999,COMPLETED
IOS,2013-08-29 11:43:44.000000,14.55892,121.01441000000001,14.5474,121.03363999999999,Metro Manila,181.25,0.38211,COMPLETED
IOS,2013-09-29 00:34:55.000000,14.54251,121.04706000000002,14.55902,121.00845,Metro Manila,255.625,0.811944,CANCELLED
IOS,2013-09-19 08:56:50.000000,14.59951,120.98422,14.559,121.01836999999999,Metro Manila,225.0,0.46762,CANCELLED
IOS,2013-09-18 06:22:30.000000,14.65373,121.02068999999999,14.55301,121.05213,Metro Manila,378.125,2.15951,COMPLETED
IOS,2013-10-02 23:53:23.000000,14.5548,121.04628000000001,14.662920000000002,120.96898999999999,Metro Manila,443.75,1.4280700000000002,COMPLETED
IOS,2013-10-05 13:32:13.000000,14.44586,120.99283,14.53687,120.99363000000001,Metro Manila,334.375,0.5412170000000001,CANCELLED
ADR,2013-11-22 12:28:40.000000,14.571954999999999,121.048573,14.420185,121.042374,Metro Manila,448.125,0.8544120000000001,COMPLETED
IOS,2013-09-21 18:43:14.000000,14.55205,121.02368999999999,14.557770000000001,121.00858999999998,Metro Manila,198.75,1.20785,COMPLETED
IOS,2013-10-23 16:21:41.000000,14.553720000000002,121.04693,14.521820000000002,121.01302,Metro Manila,260.0,0.179948,CANCELLED
VNU,2013-12-30 18:44:42.000000,14.549732,121.02677,14.599511999999999,120.984219,Metro Manila,312.5,0.0882304,COMPLETED
IOS,2013-12-13 20:03:13.000000,14.582020000000002,120.98288000000001,14.659720000000002,121.02814,Metro Manila,286.25,0.712449,COMPLETED
IOS,2013-10-31 07:02:09.000000,14.61825,120.98596,14.554170000000001,121.0236,Metro Manila,286.25,0.663858,COMPLETED
IOS,2013-11-20 18:28:01.000000,14.58941,121.0396,14.603420000000002,120.98706999999999,Metro Manila,225.0,2.47133,COMPLETED
IOS,2013-11-05 00:41:01.000000,14.628229999999999,121.07722,14.633679999999998,121.02023999999999,Metro Manila,273.125,2.2700099999999996,COMPLETED
IOS,2013-12-26 15:17:07.000000,14.554160000000001,121.04507,14.580079999999999,121.05553,Metro Manila,220.625,0.209502,COMPLETED
ADR,2013-11-03 16:53:54.000000,14.603095999999999,120.99659,14.558525,121.019347,Metro Manila,268.75,0.444377,COMPLETED
IOS,2013-11-20 07:27:50.000000,14.57146,121.04542,14.55369,121.04937,Metro Manila,198.75,1.34527,COMPLETED
IOS,2013-10-22 14:03:43.000000,14.53716,120.97961000000001,14.55405,120.99766000000001,Metro Manila,203.125,2.34464,COMPLETED
VNU,2013-12-12 16:52:34.000000,14.653504000000002,121.03348700000001,14.676041,121.0437,Metro Manila,181.25,0.357941,COMPLETED
VNU,2013-12-18 21:10:04.000000,14.545862,121.05375500000001,14.479308999999999,121.01982199999999,Metro Manila,260.0,1.28354,COMPLETED
VNU,2013-11-14 19:35:57.000000,14.549732,121.02677,14.537751,121.001379,Metro Manila,185.625,0.679099,COMPLETED
IOS,2013-11-09 08:35:11.000000,14.589970000000001,121.073,14.587520000000001,121.08152,Metro Manila,194.375,0.9699760000000001,COMPLETED
IOS,2013-11-25 16:24:10.000000,14.61196,121.04826000000001,14.604079999999998,121.01714,Metro Manila,211.875,1.6306200000000002,CANCELLED
IOS,2013-12-20 22:49:10.000000,14.585820000000002,121.0602,14.5716,121.03136,Metro Manila,190.0,0.257784,CANCELLED
IOS,2013-12-21 20:15:23.000000,14.54929,121.04624,14.42208,121.02828999999998,Metro Manila,347.5,2.05154,COMPLETED
VNU,2013-12-26 16:10:02.000000,14.549732,121.02677,14.517617999999999,121.05086399999999,Metro Manila,203.125,0.06660039999999999,COMPLETED
IOS,2013-11-23 10:45:51.000000,14.6178,121.02479,14.63485,121.05195,Metro Manila,198.75,1.3966,COMPLETED
ADR,2013-09-17 06:35:39.000000,14.565391,121.06934,14.558117000000001,121.016979,Metro Manila,242.5,1.23969,CANCELLED
VNU,2013-12-22 20:20:39.000000,14.549732,121.02677,14.537751,121.001379,Metro Manila,185.625,0.0793118,COMPLETED
ADR,2013-09-13 17:53:49.000000,14.552889000000002,121.04708899999999,14.544141,121.057819,Metro Manila,168.125,0.39026500000000003,COMPLETED
ADR,2013-10-01 15:42:17.000000,14.609913,120.989352,14.574944,120.98493799999999,Metro Manila,216.25,1.52031,COMPLETED
ADR,2013-10-03 17:20:59.000000,14.560058999999999,121.01700600000001,14.564921,120.99394699999999,Metro Manila,216.25,0.123983,COMPLETED
IOS,2013-09-10 08:13:43.000000,14.566720000000002,121.02895,14.55785,121.02393000000001,Metro Manila,159.375,1.0950799999999998,COMPLETED
ADR,2013-09-25 07:14:59.000000,14.533622,121.012624,14.498211999999999,121.054677,Metro Manila,225.0,0.0990279,COMPLETED
ADR,2013-09-26 18:14:47.000000,14.592641,120.98743400000001,14.552473,121.018728,Metro Manila,251.25,3.6079800000000004,CANCELLED
IOS,2013-09-04 10:57:08.000000,14.53355,121.02232,14.55836,121.0569,Metro Manila,233.75,2.05306,COMPLETED
IOS,2013-09-25 01:04:03.000000,14.561179999999998,120.99103999999998,14.60436,121.01883000000001,Metro Manila,242.5,2.0567599999999997,COMPLETED
VNU,2013-11-14 19:28:51.000000,14.653504000000002,121.03348700000001,14.701054999999998,120.98302199999999,Metro Manila,321.25,0.34898,COMPLETED
IOS,2013-09-19 18:19:47.000000,14.561020000000001,120.98846,14.551689999999999,121.0218,Metro Manila,229.375,1.74263,COMPLETED
ADR,2013-09-09 10:24:28.000000,14.629112,121.03957700000001,14.509694,121.01280200000001,Metro Manila,413.125,0.172938,COMPLETED
IOS,2013-09-03 20:39:48.000000,14.67445,121.03743999999999,14.645179999999998,121.05561000000002,Metro Manila,216.25,0.684226,COMPLETED
ADR,2013-10-03 19:23:00.000000,14.58296,121.05745900000001,14.589820999999999,121.06812099999999,Metro Manila,181.25,0.484401,COMPLETED
ADR,2013-09-24 07:47:35.000000,14.663936999999999,121.037576,14.553006,121.05213,Metro Manila,321.25,1.96753,COMPLETED
ADR,2013-09-26 11:08:57.000000,14.573013000000001,121.07686299999999,14.584829999999998,121.06527700000001,Metro Manila,168.125,1.15599,CANCELLED
IOS,2013-09-13 04:49:34.000000,14.5068,121.02971000000001,14.561929999999998,121.04005,Metro Manila,264.375,1.88732,COMPLETED
IOS,2013-09-23 11:52:17.000000,14.546579999999999,121.03437,14.51955,121.0138,Metro Manila,238.125,0.905272,COMPLETED
IOS,2013-09-13 18:05:15.000000,14.55325,121.04663000000001,14.57825,121.05752,Metro Manila,207.5,0.342403,COMPLETED
IOS,2013-09-18 16:34:49.000000,14.56345,121.03837,14.57231,120.9827,Metro Manila,299.375,1.95233,COMPLETED
IOS,2013-10-02 21:52:00.000000,14.553460000000001,121.02248999999999,14.579229999999999,121.024,Metro Manila,203.125,0.264671,COMPLETED
ADR,2013-10-02 23:36:53.000000,14.589169,121.056941,14.668984,121.048111,Metro Manila,321.25,0.41135,COMPLETED
ADR,2013-10-11 08:56:46.000000,14.546148,121.009426,14.556354999999998,121.01946299999999,Metro Manila,194.375,0.430187,COMPLETED
ADR,2013-09-11 11:23:07.000000,14.484077,121.00855700000001,14.551392000000002,121.01676599999999,Metro Manila,334.375,0.133987,COMPLETED
IOS,2013-12-28 12:48:28.000000,14.58146,121.00932,14.59951,120.98422,Metro Manila,190.0,2.003,COMPLETED
IOS,2013-10-30 11:29:26.000000,14.581570000000001,121.04733999999999,14.57174,121.05278,Metro Manila,181.25,1.14091,COMPLETED
IOS,2013-09-30 19:19:10.000000,14.549729999999998,121.02677,14.54248,121.08243,Metro Manila,277.5,1.15103,COMPLETED
IOS,2013-09-04 19:55:55.000000,14.5378,120.99978999999999,14.40891,120.95465,Metro Manila,395.625,1.67013,CANCELLED
IOS,2013-10-01 07:46:35.000000,14.508629999999998,121.03341,14.556329999999999,121.02123999999999,Metro Manila,260.0,3.13465,CANCELLED
ADR,2013-09-26 14:06:31.000000,14.551392000000002,121.01676599999999,14.572161999999999,121.029725,Metro Manila,190.0,0.0162144,COMPLETED
ADR,2013-11-22 23:41:30.000000,14.521818,121.01301799999999,14.569466,121.109815,Metro Manila,400.0,1.3300100000000001,COMPLETED
IOS,2013-09-08 16:12:22.000000,14.70512,121.06602,14.607870000000002,121.11191000000001,Metro Manila,408.75,0.605426,COMPLETED
IOS,2013-10-22 22:02:05.000000,14.65642,121.0324,14.65455,120.99688,Metro Manila,220.625,0.343143,COMPLETED
IOS,2013-09-15 11:56:55.000000,14.57874,121.04829,14.60346,121.05176000000002,Metro Manila,211.875,0.679974,COMPLETED
IOS,2013-10-18 20:13:30.000000,14.58814,121.06038000000001,14.55313,121.02185,Metro Manila,264.375,0.605399,COMPLETED
IOS,2013-09-21 23:58:01.000000,14.47732,121.03813000000001,14.53263,121.06361000000001,Metro Manila,238.125,2.81199,COMPLETED
IOS,2013-10-05 19:04:27.000000,14.58983,121.06171,14.623289999999999,121.11554,Metro Manila,290.625,2.90279,CANCELLED
IOS,2013-11-01 05:33:51.000000,14.573020000000001,121.07708999999998,14.576379999999999,121.08511000000001,Metro Manila,159.375,1.9164599999999998,COMPLETED
VNU,2013-12-15 17:05:56.000000,14.549732,121.02677,14.517617999999999,121.05086399999999,Metro Manila,203.125,0.239373,COMPLETED
IOS,2013-12-05 11:33:33.000000,14.6433,121.02228999999998,14.652529999999999,121.05866,Metro Manila,198.75,2.86956,COMPLETED
VNU,2013-12-13 15:55:04.000000,14.549732,121.02677,14.519546,121.013797,Metro Manila,194.375,1.16634,CANCELLED
IOS,2013-12-04 08:56:17.000000,14.52139,121.06755,14.55093,121.05098999999998,Metro Manila,225.0,1.26726,CANCELLED
VNU,2013-12-18 15:45:42.000000,14.549732,121.02677,14.554729,121.024445,Metro Manila,150.625,0.48072,COMPLETED
IOS,2013-11-19 13:05:44.000000,14.55923,121.03251000000002,14.563329999999999,121.03755,Metro Manila,159.375,0.174449,COMPLETED
IOS,2013-11-05 17:28:15.000000,14.55775,121.01755,14.5867,121.06216,Metro Manila,225.0,0.373127,CANCELLED
VNU,2013-12-07 23:50:13.000000,14.57339,121.059344,14.576376000000002,121.085109,Metro Manila,203.125,0.25419200000000003,COMPLETED
IOS,2013-10-17 16:41:44.000000,14.56115,121.02702,14.63763,121.01422,Metro Manila,382.5,1.18539,COMPLETED
IOS,2013-10-25 12:08:28.000000,14.458229999999999,121.03623,14.579310000000001,121.04728999999999,Metro Manila,426.25,1.13295,CANCELLED
IOS,2013-12-11 09:28:57.000000,14.509820000000001,120.98853000000001,14.56489,120.99385,Metro Manila,260.0,1.6623599999999998,COMPLETED
ADR,2013-12-19 14:11:56.000000,14.490391,121.010833,14.519546,121.013797,Metro Manila,185.625,0.8547870000000001,COMPLETED
VNU,2013-11-29 17:01:30.000000,14.549732,121.02677,14.554729,121.024445,Metro Manila,150.625,1.40536,COMPLETED
VNU,2013-11-12 19:30:48.000000,14.549732,121.02677,14.554729,121.024445,Metro Manila,150.625,0.0678439,CANCELLED
IOS,2013-12-25 00:09:46.000000,14.576270000000001,121.07006000000001,14.579120000000001,120.99925,Metro Manila,251.25,1.42845,COMPLETED
IOS,2013-12-13 09:02:18.000000,14.54309,121.01326999999999,14.55921,121.0176,Metro Manila,168.125,1.5510700000000002,COMPLETED
IOS,2013-09-16 20:01:54.000000,14.55921,121.0176,14.59951,120.98422,Metro Manila,260.0,0.9055540000000001,COMPLETED
IOS,2013-09-28 15:14:36.000000,14.57036,121.02183000000001,14.549729999999998,121.02677,Metro Manila,190.0,0.338484,COMPLETED
T47,2013-10-14 05:50:35.000000,14.562404,121.098717,14.513611,121.00944399999999,Metro Manila,395.625,2.07927,COMPLETED
ADR,2013-10-30 19:28:58.000000,14.549866,121.06375600000001,14.534819,121.048645,Metro Manila,203.125,1.08736,COMPLETED
IOS,2013-09-14 22:23:19.000000,14.5763,121.039,14.584829999999998,121.06528,Metro Manila,207.5,0.9993479999999999,CANCELLED
IOS,2013-09-28 13:46:24.000000,14.617389999999999,121.00095,14.551179999999999,121.02011999999999,Metro Manila,251.25,0.267021,COMPLETED
T47,2013-11-15 05:15:52.000000,14.546555,121.049547,14.681922,121.04211000000001,Metro Manila,456.875,1.25091,COMPLETED
T47,2013-09-21 10:22:54.000000,14.569207999999998,121.060157,14.554729,121.024445,Metro Manila,242.5,1.70848,COMPLETED
T47,2013-09-27 04:56:25.000000,14.586570000000002,121.060149,14.508610999999998,121.019444,Metro Manila,338.75,0.40314099999999997,CANCELLED
T47,2013-11-17 14:04:54.000000,14.557761,121.103727,14.508610999999998,121.019444,Metro Manila,295.0,3.09695,COMPLETED
T47,2013-11-01 20:11:00.000000,14.575605,121.034943,14.508610999999998,121.019444,Metro Manila,325.625,2.8595200000000003,COMPLETED
IOS,2013-10-23 22:24:22.000000,14.626679999999999,121.06119,14.44464,120.95258000000001,Metro Manila,548.75,0.640903,COMPLETED
ADR,2013-09-25 22:05:40.000000,14.55212,121.02211799999999,14.570333999999999,120.98646699999999,Metro Manila,264.375,0.159091,CANCELLED
IOS,2013-09-27 08:03:48.000000,14.548129999999999,121.04512,14.56006,121.02416000000001,Metro Manila,198.75,0.611871,COMPLETED
T47,2013-10-07 19:51:49.000000,14.582849,121.061799,14.554729,121.024445,Metro Manila,238.125,0.599698,COMPLETED
IOS,2013-09-26 18:45:55.000000,14.549479999999999,121.04633000000001,14.618960000000001,121.10946000000001,Metro Manila,356.25,1.68028,COMPLETED
IOS,2013-10-11 15:16:09.000000,14.58486,121.06208000000001,14.57944,121.03591999999999,Metro Manila,194.375,0.740058,COMPLETED
IOS,2013-10-17 00:54:46.000000,14.57745,121.07013,14.610420000000001,121.08004,Metro Manila,211.875,0.905224,COMPLETED
IOS,2013-09-28 17:55:37.000000,14.55776,121.10373,14.58581,121.06017,Metro Manila,273.125,2.24086,COMPLETED
ADR,2013-09-28 18:24:13.000000,14.541210999999999,121.061174,14.582392,121.061223,Metro Manila,264.375,0.579705,COMPLETED
ADR,2013-09-16 12:08:56.000000,14.571882,121.024499,14.586484,121.114876,Metro Manila,321.25,1.4975399999999999,CANCELLED
IOS,2013-09-13 23:46:48.000000,14.582320000000001,121.07292,14.52011,121.02023999999999,Metro Manila,295.0,0.827314,COMPLETED
ADR,2013-09-13 18:10:57.000000,14.555666,121.013246,14.535058,120.98213200000001,Metro Manila,220.625,0.683021,COMPLETED
IOS,2013-09-11 03:27:33.000000,14.57745,121.07013,14.610420000000001,121.08004,Metro Manila,211.875,1.1445100000000001,COMPLETED
ADR,2013-09-10 21:47:54.000000,14.556354999999998,121.01946299999999,14.616931,121.017742,Metro Manila,238.125,1.6008799999999999,COMPLETED
T47,2013-11-11 05:20:27.000000,14.572873999999999,121.07731799999999,14.508610999999998,121.019444,Metro Manila,343.125,1.6471099999999999,COMPLETED
IOS,2013-10-05 23:17:48.000000,14.56379,121.08746000000001,14.549610000000001,121.04853999999999,Metro Manila,233.75,1.14168,COMPLETED
IOS,2013-09-26 05:27:56.000000,14.575070000000002,121.04408000000001,14.50981,121.01075,Metro Manila,303.75,0.766664,COMPLETED
IOS,2013-09-10 20:39:03.000000,14.554979999999999,121.04328000000001,14.558620000000001,121.00598000000001,Metro Manila,225.0,0.463292,CANCELLED
ADR,2013-09-17 11:42:36.000000,14.578298,121.08451699999999,14.565013,121.01404,Metro Manila,251.25,2.34862,COMPLETED
ADR,2013-08-28 21:09:36.000000,14.583,121.061,14.681922,121.04211000000001,Metro Manila,303.75,0.326827,COMPLETED
IOS,2013-10-09 13:05:19.000000,14.58787,121.04558,14.568010000000001,121.09334,Metro Manila,246.875,0.754206,COMPLETED
IOS,2013-09-11 19:42:04.000000,14.551039999999999,121.04565,14.583860000000001,121.05712,Metro Manila,211.875,0.38889,COMPLETED
IOS,2013-10-04 02:18:04.000000,14.63856,121.05896000000001,14.50549,121.00488,Metro Manila,430.625,0.456287,COMPLETED
IOS,2013-09-04 07:32:29.000000,14.607829999999998,121.08025,14.58769,121.06133999999999,Metro Manila,242.5,0.597436,COMPLETED
T47,2013-11-02 11:10:05.000000,14.563865,121.00913999999999,14.508610999999998,121.019444,Metro Manila,277.5,2.47586,COMPLETED
T47,2013-11-06 05:32:22.000000,14.590098999999999,121.082645,14.508610999999998,121.019444,Metro Manila,413.125,2.90326,COMPLETED
T47,2013-09-13 15:22:37.000000,14.589175,121.07241100000002,14.408133,121.041467,Metro Manila,491.875,1.42874,COMPLETED
IOS,2013-11-05 14:26:21.000000,14.520660000000001,121.0334,14.55074,121.05131000000002,Metro Manila,194.375,2.2560599999999997,COMPLETED
VNU,2013-11-15 21:37:20.000000,14.549732,121.02677,14.554729,121.024445,Metro Manila,150.625,0.831909,COMPLETED
ADR,2013-09-04 15:10:31.000000,14.551283999999999,121.016912,14.669062,121.03248500000001,Metro Manila,417.5,0.136494,COMPLETED
ADR,2013-09-18 12:29:37.000000,14.627059,120.98004499999999,14.585811999999999,121.060171,Metro Manila,281.875,2.15501,CANCELLED
ADR,2013-09-06 13:09:44.000000,14.605185,121.022595,14.560770000000002,121.01693600000002,Metro Manila,211.875,1.8528900000000001,COMPLETED
IOS,2013-10-04 15:00:57.000000,14.55786,121.01715,14.63972,121.07808,Metro Manila,303.75,0.673671,COMPLETED
VNU,2013-10-22 18:02:30.000000,14.549732,121.02677,14.599511999999999,120.984219,Metro Manila,303.75,0.146325,COMPLETED
ADR,2013-08-28 17:27:50.000000,14.552869,121.04694199999999,14.5438,121.011528,Metro Manila,216.25,0.8628040000000001,COMPLETED
ADR,2013-09-15 19:01:20.000000,14.537020000000002,120.988097,14.516764000000002,120.99686299999999,Metro Manila,181.25,1.40555,COMPLETED
IOS,2013-09-26 17:10:28.000000,14.51177,121.00718,14.519120000000001,120.99383,Metro Manila,163.75,1.6372200000000001,COMPLETED
IOS,2013-09-28 11:44:24.000000,14.597179999999998,121.03769,14.55135,121.01298,Metro Manila,290.625,1.22145,COMPLETED
IOS,2013-09-19 18:55:36.000000,14.561589999999999,121.0259,14.553170000000001,121.02571999999999,Metro Manila,159.375,1.4378,CANCELLED
ADR,2013-09-16 18:11:40.000000,14.551341,121.016678,14.545862,121.05375500000001,Metro Manila,251.25,0.460388,COMPLETED
IOS,2013-09-25 09:01:05.000000,14.63485,121.05196000000001,14.56,121.03152,Metro Manila,312.5,1.0443200000000001,COMPLETED
ADR,2013-09-18 09:04:44.000000,14.58811,121.037691,14.582609,121.061073,Metro Manila,176.875,3.5004199999999996,COMPLETED
IOS,2013-09-24 17:32:38.000000,14.5854,121.06022,14.5633,121.0354,Metro Manila,211.875,0.274565,COMPLETED
ADR,2013-09-09 20:49:56.000000,14.551283999999999,121.016912,14.606207000000001,120.98414299999999,Metro Manila,316.875,1.06473,COMPLETED
VNU,2013-12-15 20:31:40.000000,14.549732,121.02677,14.551570000000002,121.00459199999999,Metro Manila,190.0,0.69607,COMPLETED
IOS,2013-12-19 23:37:16.000000,14.585239999999999,121.06398,14.58341,121.0164,Metro Manila,216.25,0.469278,CANCELLED
IOS,2013-09-12 15:14:46.000000,14.640229999999999,121.07425,14.610420000000001,121.08004,Metro Manila,211.875,1.0103,COMPLETED
IOS,2013-09-21 07:31:58.000000,14.57145,121.05961,14.50981,121.01075,Metro Manila,338.75,0.922269,COMPLETED
IOS,2013-09-13 08:27:36.000000,14.585970000000001,121.08103999999999,14.55425,121.03428999999998,Metro Manila,286.25,2.00343,COMPLETED
ADR,2013-09-09 08:09:56.000000,14.54701,121.051847,14.629553,121.031802,Metro Manila,334.375,0.747328,COMPLETED
ADR,2013-09-07 15:52:34.000000,14.500248000000001,121.01187900000001,14.551181,121.02679099999999,Metro Manila,273.125,2.65104,COMPLETED
ADR,2013-10-01 08:42:22.000000,14.579310000000001,121.04728999999999,14.631772,121.08258300000001,Metro Manila,242.5,1.4693100000000001,COMPLETED
